Order ID,Ship Mode,Region,Category,Regional Manager,Target Key,Sales,Quantity,Discount,Profit,Ship Delay Days,Expected Ship Days,Is Delayed,Is Returned,Year,Month,Month Name,Quarter,Year Month
ES-2016-2836963,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,162.54,6.0,0.0,81.18,6.0,4.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-1691714,Standard Class,South,Furniture,Damala Kotsonis,South|Furniture|2016,1162.89,3.0,0.0,11.61,4.0,4.0,No,No,2016,5,May,2,2016-05
ES-2016-1691714,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,2080.32,4.0,0.0,561.6,4.0,4.0,No,No,2016,5,May,2,2016-05
ES-2016-1691714,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,571.37,3.0,0.1,-19.12,4.0,4.0,No,No,2016,5,May,2,2016-05
ES-2016-1691714,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,84.69,3.0,0.0,0.0,4.0,4.0,No,No,2016,5,May,2,2016-05
ES-2016-1691714,Standard Class,South,Technology,Damala Kotsonis,South|Technology|2016,122.98,1.0,0.1,-1.4,4.0,4.0,No,No,2016,5,May,2,2016-05
ES-2016-1691714,Standard Class,South,Technology,Damala Kotsonis,South|Technology|2016,546.59,4.0,0.1,91.07,4.0,4.0,No,No,2016,5,May,2,2016-05
IT-2016-2505922,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,17.01,3.0,0.5,-13.68,4.0,4.0,No,No,2016,9,Sep,3,2016-09
IT-2016-2505922,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2016,100.08,2.0,0.5,-64.08,4.0,4.0,No,No,2016,9,Sep,3,2016-09
ES-2016-2836963,Standard Class,Central,Technology,Emily Burns,Central|Technology|2016,553.5,5.0,0.0,105.15,6.0,4.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-2836963,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,112.92,4.0,0.0,0.0,6.0,4.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-4291867,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,115.38,6.0,0.0,25.38,6.0,4.0,Yes,No,2016,3,Mar,1,2016-03
ES-2016-4291867,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,239.76,2.0,0.1,21.3,6.0,4.0,Yes,No,2016,3,Mar,1,2016-03
ES-2016-4291867,Standard Class,Central,Technology,Emily Burns,Central|Technology|2016,157.23,3.0,0.0,10.98,6.0,4.0,Yes,No,2016,3,Mar,1,2016-03
ES-2016-1085063,Second Class,North,Furniture,Ross DeVincentis,North|Furniture|2016,2768.58,6.0,0.0,27.54,5.0,2.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-1085063,Second Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,2145.72,4.0,0.0,364.68,5.0,2.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-3204467,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,35.73,3.0,0.0,8.55,6.0,4.0,Yes,No,2016,11,Nov,4,2016-11
ES-2016-4400520,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,121.2,4.0,0.0,55.68,5.0,4.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-4400520,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,298.62,14.0,0.1,-33.18,5.0,4.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-4400520,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,333.27,7.0,0.0,63.21,5.0,4.0,Yes,No,2016,9,Sep,3,2016-09
IT-2016-1609351,Same Day,Central,Technology,Emily Burns,Central|Technology|2016,425.57,3.0,0.15,-0.04,0.0,0.0,No,No,2016,9,Sep,3,2016-09
IT-2016-1609351,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,224.85,5.0,0.0,67.35,0.0,0.0,No,No,2016,9,Sep,3,2016-09
ES-2016-5186485,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,283.92,7.0,0.0,17.01,2.0,1.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-5186485,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,541.3,7.0,0.4,-297.86,2.0,1.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-5186485,First Class,South,Furniture,Damala Kotsonis,South|Furniture|2016,828.06,2.0,0.0,405.72,2.0,1.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-5805673,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,62.42,4.0,0.1,11.78,5.0,4.0,Yes,No,2016,7,Jul,3,2016-07
ES-2016-5805673,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,30.02,2.0,0.1,12.98,5.0,4.0,Yes,No,2016,7,Jul,3,2016-07
ES-2016-5805673,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,213.76,7.0,0.1,73.48,5.0,4.0,Yes,No,2016,7,Jul,3,2016-07
ES-2016-4291867,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2016,95.42,2.0,0.1,32.84,6.0,4.0,Yes,No,2016,3,Mar,1,2016-03
ES-2016-1496224,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,102.84,2.0,0.0,9.24,4.0,4.0,No,No,2016,4,Apr,2,2016-04
ES-2016-3530985,Standard Class,Central,Technology,Emily Burns,Central|Technology|2016,236.1,2.0,0.0,115.68,4.0,4.0,No,No,2016,2,Feb,1,2016-02
ES-2016-4610139,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,33.6,2.0,0.0,12.42,5.0,4.0,Yes,No,2016,12,Dec,4,2016-12
ES-2016-5455334,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2016,149.93,3.0,0.1,6.65,5.0,2.0,Yes,No,2016,6,Jun,2,2016-06
ES-2016-5455334,Second Class,Central,Technology,Emily Burns,Central|Technology|2016,622.5,2.0,0.0,80.88,5.0,2.0,Yes,No,2016,6,Jun,2,2016-06
ES-2016-5070100,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,12.1,2.0,0.1,4.3,2.0,1.0,Yes,No,2016,11,Nov,4,2016-11
ES-2016-3352268,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,76.14,6.0,0.0,34.92,2.0,2.0,No,No,2016,9,Sep,3,2016-09
ES-2016-3352268,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,570.24,12.0,0.0,279.36,2.0,2.0,No,No,2016,9,Sep,3,2016-09
ES-2016-3352268,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,22.8,2.0,0.0,5.22,2.0,2.0,No,No,2016,9,Sep,3,2016-09
ES-2016-4616664,Second Class,North,Technology,Ross DeVincentis,North|Technology|2016,129.06,3.0,0.0,46.44,3.0,2.0,Yes,No,2016,3,Mar,1,2016-03
ES-2016-5202527,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,99.0,2.0,0.0,32.64,5.0,2.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-5202527,Second Class,Central,Furniture,Emily Burns,Central|Furniture|2016,791.1,2.0,0.1,-52.74,5.0,2.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-2281296,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,492.3,10.0,0.0,196.8,2.0,2.0,No,No,2016,9,Sep,3,2016-09
ES-2016-2281296,Second Class,Central,Technology,Emily Burns,Central|Technology|2016,1000.98,6.0,0.0,280.26,2.0,2.0,No,No,2016,9,Sep,3,2016-09
IT-2016-1609351,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,29.88,2.0,0.0,2.64,0.0,0.0,No,No,2016,9,Sep,3,2016-09
IT-2016-4503421,Standard Class,Central,Technology,Emily Burns,Central|Technology|2016,108.28,2.0,0.65,-182.54,7.0,4.0,Yes,No,2016,12,Dec,4,2016-12
ES-2016-4047647,Second Class,South,Technology,Damala Kotsonis,South|Technology|2016,562.08,8.0,0.0,50.4,2.0,2.0,No,No,2016,8,Aug,3,2016-08
ES-2016-3298245,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,68.22,3.0,0.5,-64.17,6.0,4.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-4586069,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,56.79,3.0,0.0,22.68,5.0,4.0,Yes,No,2016,11,Nov,4,2016-11
ES-2016-4641801,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,179.46,6.0,0.0,71.64,4.0,4.0,No,No,2016,11,Nov,4,2016-11
ES-2016-4641801,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,120.42,9.0,0.0,45.63,4.0,4.0,No,No,2016,11,Nov,4,2016-11
ES-2016-5104765,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,85.59,2.0,0.1,2.85,6.0,4.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-5104765,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,109.92,2.0,0.0,38.46,6.0,4.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-5575159,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,45.85,2.0,0.1,8.11,0.0,0.0,No,No,2016,7,Jul,3,2016-07
ES-2016-5575159,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,20.46,2.0,0.0,6.12,0.0,0.0,No,No,2016,7,Jul,3,2016-07
ES-2016-5575159,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,241.79,5.0,0.1,5.23,0.0,0.0,No,No,2016,7,Jul,3,2016-07
ES-2016-5954282,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,53.64,3.0,0.0,18.18,6.0,4.0,Yes,No,2016,11,Nov,4,2016-11
ES-2016-5954282,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,258.9,5.0,0.0,46.5,6.0,4.0,Yes,No,2016,11,Nov,4,2016-11
IT-2016-2637730,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,571.32,5.0,0.1,-50.88,6.0,4.0,Yes,No,2016,1,Jan,1,2016-01
IT-2016-2637730,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2016,454.41,3.0,0.1,126.18,6.0,4.0,Yes,No,2016,1,Jan,1,2016-01
IT-2016-2637730,Standard Class,Central,Technology,Emily Burns,Central|Technology|2016,332.01,5.0,0.15,-0.09,6.0,4.0,Yes,No,2016,1,Jan,1,2016-01
IT-2016-3387248,Second Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,49.44,8.0,0.5,-5.04,2.0,2.0,No,No,2016,7,Jul,3,2016-07
IT-2016-5130228,Standard Class,South,Technology,Damala Kotsonis,South|Technology|2016,409.95,5.0,0.4,-211.95,6.0,4.0,Yes,No,2016,1,Jan,1,2016-01
ES-2016-5913584,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,29.28,2.0,0.0,9.9,4.0,4.0,No,No,2016,11,Nov,4,2016-11
ES-2016-3424900,First Class,North,Furniture,Ross DeVincentis,North|Furniture|2016,275.0,9.0,0.3,3.91,2.0,1.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-2926191,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,322.2,6.0,0.0,0.0,4.0,2.0,Yes,No,2016,12,Dec,4,2016-12
ES-2016-5158081,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2016,450.91,4.0,0.2,118.27,4.0,4.0,No,No,2016,11,Nov,4,2016-11
ES-2016-5158081,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,15.61,1.0,0.1,2.95,4.0,4.0,No,No,2016,11,Nov,4,2016-11
ES-2016-5158081,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,246.84,5.0,0.2,-40.26,4.0,4.0,No,No,2016,11,Nov,4,2016-11
ES-2016-1880476,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,37.08,3.0,0.0,7.38,4.0,4.0,No,No,2016,11,Nov,4,2016-11
ES-2016-1439357,First Class,North,Furniture,Ross DeVincentis,North|Furniture|2016,2285.7,5.0,0.0,845.7,3.0,1.0,Yes,No,2016,2,Feb,1,2016-02
ES-2016-2217716,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,255.45,5.0,0.0,73.95,2.0,2.0,No,No,2016,10,Oct,4,2016-10
IT-2016-1609351,Same Day,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,62.21,3.0,0.1,1.37,0.0,0.0,No,No,2016,9,Sep,3,2016-09
ES-2016-3661014,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,837.63,3.0,0.0,0.0,1.0,1.0,No,No,2016,11,Nov,4,2016-11
ES-2016-3661014,First Class,South,Technology,Damala Kotsonis,South|Technology|2016,200.2,2.0,0.4,-40.04,1.0,1.0,No,No,2016,11,Nov,4,2016-11
ES-2016-3661014,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,375.9,7.0,0.0,30.03,1.0,1.0,No,No,2016,11,Nov,4,2016-11
ES-2016-4769211,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,620.06,5.0,0.1,20.65,4.0,4.0,No,No,2016,9,Sep,3,2016-09
ES-2016-4769211,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2016,459.92,3.0,0.1,-20.5,4.0,4.0,No,No,2016,9,Sep,3,2016-09
ES-2016-4769211,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2016,78.35,2.0,0.1,29.57,4.0,4.0,No,No,2016,9,Sep,3,2016-09
ES-2016-4635011,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,66.42,3.0,0.0,3.96,2.0,1.0,Yes,No,2016,7,Jul,3,2016-07
ES-2016-4635011,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,30.3,2.0,0.0,3.6,2.0,1.0,Yes,No,2016,7,Jul,3,2016-07
ES-2016-2654005,Same Day,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,14.97,1.0,0.0,5.37,0.0,0.0,No,No,2016,5,May,2,2016-05
ES-2016-2654005,Same Day,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,67.75,2.0,0.4,-16.97,0.0,0.0,No,No,2016,5,May,2,2016-05
ES-2016-1517831,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,332.64,9.0,0.0,76.41,4.0,4.0,No,No,2016,4,Apr,2,2016-04
ES-2016-1517831,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,72.58,3.0,0.1,10.48,4.0,4.0,No,No,2016,4,Apr,2,2016-04
ES-2016-1074279,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,493.2,10.0,0.0,54.0,2.0,1.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-1074279,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,42.24,2.0,0.0,6.72,2.0,1.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-1074279,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,33.39,3.0,0.0,8.28,2.0,1.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-1074279,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,89.37,3.0,0.0,0.81,2.0,1.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-1074279,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,55.5,5.0,0.0,13.2,2.0,1.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-1074279,First Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,58.56,4.0,0.0,19.8,2.0,1.0,Yes,No,2016,9,Sep,3,2016-09
ES-2016-4070333,Standard Class,South,Technology,Damala Kotsonis,South|Technology|2016,81.69,1.0,0.0,6.51,4.0,4.0,No,No,2016,11,Nov,4,2016-11
IT-2016-2927791,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2016,221.16,2.0,0.0,15.48,6.0,4.0,Yes,No,2016,5,May,2,2016-05
ES-2016-3516546,Second Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,14.4,2.0,0.0,6.48,4.0,2.0,Yes,No,2016,12,Dec,4,2016-12
ES-2016-3884977,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,94.86,2.0,0.0,34.14,4.0,2.0,Yes,No,2016,12,Dec,4,2016-12
ES-2016-3884977,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,35.52,4.0,0.0,0.24,4.0,2.0,Yes,No,2016,12,Dec,4,2016-12
ES-2016-3884977,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,55.57,6.0,0.1,11.65,4.0,2.0,Yes,No,2016,12,Dec,4,2016-12
ES-2016-3884977,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2016,710.96,4.0,0.1,-7.96,4.0,2.0,Yes,No,2016,12,Dec,4,2016-12
ES-2016-2468694,Standard Class,Central,Technology,Emily Burns,Central|Technology|2016,207.18,2.0,0.0,33.12,7.0,4.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-2468694,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,118.56,8.0,0.0,53.28,7.0,4.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-2468694,Standard Class,Central,Technology,Emily Burns,Central|Technology|2016,406.35,5.0,0.0,203.1,7.0,4.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-2468694,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,57.42,3.0,0.0,12.6,7.0,4.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-4087601,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,56.25,3.0,0.0,25.83,5.0,4.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-4087601,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,382.41,3.0,0.0,3.78,5.0,4.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-4087601,Standard Class,North,Furniture,Ross DeVincentis,North|Furniture|2016,155.88,3.0,0.0,0.0,5.0,4.0,Yes,No,2016,8,Aug,3,2016-08
ES-2016-4718408,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2016,167.8,11.0,0.5,-23.6,4.0,4.0,No,No,2016,8,Aug,3,2016-08
ES-2016-4718408,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2016,321.0,5.0,0.5,-141.3,4.0,4.0,No,No,2016,8,Aug,3,2016-08
ES-2016-4717022,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,12.3,2.0,0.0,2.46,5.0,4.0,Yes,Yes,2016,8,Aug,3,2016-08
ES-2016-4717022,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,10.86,1.0,0.0,1.95,5.0,4.0,Yes,Yes,2016,8,Aug,3,2016-08
ES-2016-5371207,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,6.66,0.0,0.0,0.57,4.0,4.0,No,No,2016,1,Jan,1,2016-01
ES-2016-5371207,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,96.66,0.0,0.0,28.98,4.0,4.0,No,No,2016,1,Jan,1,2016-01
ES-2016-5371207,Standard Class,Central,Technology,Emily Burns,Central|Technology|2016,502.95,7.0,0.0,221.13,4.0,4.0,No,No,2016,1,Jan,1,2016-01
ES-2016-5371207,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2016,152.28,6.0,0.0,50.22,4.0,4.0,No,No,2016,1,Jan,1,2016-01
ES-2017-4380115,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,128.38,3.0,0.1,4.27,4.0,4.0,No,No,2017,2,Feb,1,2017-02
ES-2017-4380115,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,690.12,6.0,0.0,0.0,4.0,4.0,No,No,2017,2,Feb,1,2017-02
ES-2017-4380115,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,8.16,1.0,0.0,1.14,4.0,4.0,No,No,2017,2,Feb,1,2017-02
ES-2017-2593505,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,11.82,2.0,0.0,1.02,4.0,4.0,No,No,2017,3,Mar,1,2017-03
IT-2017-1215824,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,279.72,5.0,0.1,-6.33,4.0,4.0,No,No,2017,8,Aug,3,2017-08
IT-2017-1215824,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,108.78,7.0,0.0,35.7,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-2795403,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,1050.73,6.0,0.1,315.07,6.0,4.0,Yes,No,2017,11,Nov,4,2017-11
ES-2017-2795403,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,58.59,7.0,0.0,21.63,6.0,4.0,Yes,No,2017,11,Nov,4,2017-11
ES-2017-5191940,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,63.27,3.0,0.0,30.96,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-5191940,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,55.92,2.0,0.0,8.34,5.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-4020783,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,76.14,3.0,0.0,25.11,2.0,2.0,No,No,2017,11,Nov,4,2017-11
ES-2017-3284813,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,155.52,3.0,0.0,23.31,5.0,4.0,Yes,No,2017,5,May,2,2017-05
ES-2017-3284813,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,46.17,5.0,0.1,8.07,5.0,4.0,Yes,No,2017,5,May,2,2017-05
ES-2017-3284813,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,37.26,3.0,0.0,8.91,5.0,4.0,Yes,No,2017,5,May,2,2017-05
IT-2017-2332242,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,76.86,3.0,0.5,-63.09,6.0,4.0,Yes,No,2017,6,Jun,2,2017-06
ES-2017-4122424,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,190.89,7.0,0.0,32.34,3.0,1.0,Yes,No,2017,7,Jul,3,2017-07
ES-2017-4122424,First Class,South,Furniture,Damala Kotsonis,South|Furniture|2017,214.85,2.0,0.6,-247.09,3.0,1.0,Yes,No,2017,7,Jul,3,2017-07
ES-2017-4569090,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,30.15,3.0,0.0,14.76,5.0,4.0,Yes,Yes,2017,8,Aug,3,2017-08
ES-2017-4569090,Standard Class,South,Technology,Damala Kotsonis,South|Technology|2017,145.58,2.0,0.4,-82.54,5.0,4.0,Yes,Yes,2017,8,Aug,3,2017-08
ES-2017-4569090,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,20.64,2.0,0.0,6.36,5.0,4.0,Yes,Yes,2017,8,Aug,3,2017-08
ES-2017-4569090,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,15.03,1.0,0.0,6.0,5.0,4.0,Yes,Yes,2017,8,Aug,3,2017-08
ES-2017-4569090,Standard Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,275.62,8.0,0.4,45.94,5.0,4.0,Yes,Yes,2017,8,Aug,3,2017-08
ES-2017-4456541,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,28.95,5.0,0.0,7.8,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-5581781,Standard Class,Central,Furniture,Emily Burns,Central|Furniture|2017,195.72,4.0,0.0,27.36,4.0,4.0,No,No,2017,8,Aug,3,2017-08
ES-2017-2386093,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2017,388.92,7.0,0.0,58.17,6.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-2386093,Standard Class,North,Furniture,Ross DeVincentis,North|Furniture|2017,441.9,3.0,0.0,30.87,6.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-2386093,Standard Class,North,Technology,Ross DeVincentis,North|Technology|2017,1002.6,6.0,0.0,451.08,6.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-2386093,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,57.3,5.0,0.0,14.85,6.0,4.0,Yes,No,2017,8,Aug,3,2017-08
ES-2017-3971877,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,164.7,3.0,0.0,29.61,3.0,2.0,Yes,No,2017,5,May,2,2017-05
ES-2017-3971877,Second Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,20.07,3.0,0.0,5.13,3.0,2.0,Yes,No,2017,5,May,2,2017-05
IT-2017-2332242,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,75.9,11.0,0.5,-64.02,6.0,4.0,Yes,No,2017,6,Jun,2,2017-06
IT-2017-2494049,Standard Class,Central,Technology,Emily Burns,Central|Technology|2017,896.02,5.0,0.5,-35.92,5.0,4.0,Yes,No,2017,6,Jun,2,2017-06
ES-2017-3029399,First Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,35.76,2.0,0.0,9.6,1.0,1.0,No,No,2017,9,Sep,3,2017-09
ES-2017-1169960,Standard Class,North,Office Supplies,Ross DeVincentis,North|Office Supplies|2017,575.64,5.0,0.1,51.09,5.0,4.0,Yes,No,2017,12,Dec,4,2017-12
ES-2017-4897406,First Class,Central,Technology,Emily Burns,Central|Technology|2017,1306.47,6.0,0.15,107.49,2.0,1.0,Yes,Yes,2017,10,Oct,4,2017-10
ES-2017-5731690,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,53.55,3.0,0.0,4.23,4.0,4.0,No,No,2017,3,Mar,1,2017-03
IT-2017-2494049,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,4.8,2.0,0.5,-1.92,5.0,4.0,Yes,No,2017,6,Jun,2,2017-06
IT-2017-2494049,Standard Class,Central,Office Supplies,Emily Burns,Central|Office Supplies|2017,48.51,2.0,0.5,-17.49,5.0,4.0,Yes,No,2017,6,Jun,2,2017-06
ES-2017-1621921,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,26.46,2.0,0.0,8.46,1.0,1.0,No,No,2017,4,Apr,2,2017-04
ES-2017-1621921,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,2636.85,5.0,0.0,949.2,1.0,1.0,No,No,2017,4,Apr,2,2017-04
ES-2017-1621921,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,135.72,4.0,0.0,14.88,1.0,1.0,No,No,2017,4,Apr,2,2017-04
ES-2017-1621921,First Class,South,Office Supplies,Damala Kotsonis,South|Office Supplies|2017,227.28,8.0,0.0,95.28,1.0,1.0,No,No,2017,4,Apr,2,2017-04
